"","Name","Module","year","Emissions_co2","Emissions_co2e","nonco2","ISO","Classification","lnEmissions_co2","lnEmissions_co2e","lnEmissions_nonco2"
"4382","Hungary","Transport","2006",12589.58350639,12738.3864672286,1.79311637037606,"HUN","HICs",9.44062504518778,9.45237527018128,0.583955095124866
"4383","Hungary","Transport","2007",12967.70616752,13118.0070199731,1.75198399654878,"HUN","HICs",9.47021740488614,9.48174114699404,0.560748858082515
"4384","Hungary","Transport","2008",12882.97148657,13031.2689849396,1.66442855749472,"HUN","HICs",9.46366167852896,9.47510705485801,0.509481855810938
"4385","Hungary","Transport","2009",12804.41321648,12950.953540264,1.580570880588,"HUN","HICs",9.45754517302137,9.46892469686976,0.457786098607518
"4386","Hungary","Transport","2010",11581.52981631,11711.1726425669,1.3428930606319,"HUN","HICs",9.35716685089107,9.3682985918485,0.294826287142017
"4387","Hungary","Transport","2011",10713.84938568,10830.7777643883,1.19575340181975,"HUN","HICs",9.27929251863069,9.2901471531494,0.178776448499792
"4388","Hungary","Transport","2012",10354.39991904,10466.8539356938,1.10812550988978,"HUN","HICs",9.24516682130933,9.25596877501344,0.102669857983651
"4389","Hungary","Transport","2013",9702.50175071,9809.58955769382,1.0327056900778,"HUN","HICs",9.18013904368211,9.19111571250918,0.0321822415839829
"4390","Hungary","Transport","2014",10819.8517817,10938.8748296426,1.07735638487441,"HUN","HICs",9.28913785375766,9.30007822147663,0.0745102486130814
"4391","Hungary","Transport","2015",11845.08948353,11971.0047190277,1.13625482854408,"HUN","HICs",9.37966867110466,9.39024273145626,0.127737616044271
"4392","Hungary","Transport","2016",11845.95797329,11972.1254754462,1.1344842390424,"HUN","HICs",9.37974198907526,9.39033634965991,0.126178132714994
"4393","Hungary","Transport","2017",12573.74182553,12706.7159921045,1.15909954679797,"HUN","HICs",9.43936593632646,9.44988595094751,0.147643450917723
"4394","Hungary","Transport","2018",13343.98870434,13484.311791802,1.19265941364539,"HUN","HICs",9.49882127810087,9.5092821991808,0.176185615051738
"4395","Hungary","Transport","2019",14143.76980759,14290.5582865433,1.22687250378583,"HUN","HICs",9.55702950982912,9.56735433849829,0.204468251434871
"4396","Hungary","Transport","2020",12129.43169806,12256.6146840359,1.04728201270847,"HUN","HICs",9.40339014989744,9.41382104444627,0.0461982487315602
"4397","Hungary","Transport","2021",13524.36304399,13664.4019234207,1.11100155998458,"HUN","HICs",9.51224800789146,9.522549330366,0.105261914783042
"4398","Hungary","Transport","2022",14615.04076729,14765.9739226817,1.16621420405947,"HUN","HICs",9.58980646695576,9.60008075357947,0.153762779511774
"4399","Hungary","Transport","2023",13549.8587900622,13691.3549211372,1.10010734899758,"HUN","HICs",9.51413140485592,9.52451988498025,0.0954077650405281
"4400","Hungary","Transport","2024",13741.2026289998,13884.5577035601,1.09030552185235,"HUN","HICs",9.52815408952971,9.53853254497067,0.0864579522430542
"4401","Iceland","Buildings","1970",792.74844839999,813.36539799659,0.10691057328,"ISL","HICs",6.67550595617906,6.70118045260834,-2.23576255770378
"4402","Iceland","Buildings","1971",780.42522219001,800.96198062283,0.10484596267,"ISL","HICs",6.65983892779359,6.68581348105152,-2.25526302814572
"4403","Iceland","Buildings","1972",828.0785727,854.44342700064,0.127949428635,"ISL","HICs",6.71910804444827,6.75045029439628,-2.05612018191972
"4404","Iceland","Buildings","1973",863.22639144,893.12754866824,0.140715706855,"ISL","HICs",6.76067698743392,6.79472940233239,-1.9610136874392
"4405","Iceland","Buildings","1974",857.39825082,894.88954797422,0.169810446785,"ISL","HICs",6.75390251406383,6.79670030057453,-1.7730724829397
"4406","Iceland","Buildings","1975",854.48451606001,895.45067389381,0.18301809153,"ISL","HICs",6.75049838192337,6.79732713778805,-1.69817027020745
"4407","Iceland","Buildings","1976",781.69940841,821.5598227847,0.178830949085,"ISL","HICs",6.66147027842672,6.71120475623157,-1.72131433790509
"4408","Iceland","Buildings","1977",797.48265654,841.22359775802,0.19518508503,"ISL","HICs",6.68146008713726,6.73485749592916,-1.63380701658022
"4409","Iceland","Buildings","1978",803.67445368,850.33236266598,0.20809095522,"ISL","HICs",6.68919427882323,6.74562728795911,-1.56978001015038
"4410","Iceland","Buildings","1979",774.17278863,815.17762484228,0.19011184238,"ISL","HICs",6.65179508979917,6.70340603408614,-1.66014273589937
"4411","Iceland","Buildings","1980",715.6541118,750.3964892879,0.172640900225,"ISL","HICs",6.57319696615973,6.62060171922678,-1.75654156302228
"4412","Iceland","Buildings","1981",696.22918731,730.0449231514,0.17123835382,"ISL","HICs",6.54567889824174,6.59310607081258,-1.76469881104289
"4413","Iceland","Buildings","1982",645.29781663,678.4210557917,0.170253035135,"ISL","HICs",6.46971194144002,6.51976812142485,-1.77046950659307
"4414","Iceland","Buildings","1983",638.98437162,673.37324163494,0.17550139904,"ISL","HICs",6.45987999651976,6.51229976972562,-1.7401082643701
"4415","Iceland","Buildings","1984",577.36758879,614.87777305104,0.17991573873,"ISL","HICs",6.35847913262595,6.42142350504807,-1.71526665586011
"4416","Iceland","Buildings","1985",541.73241996,587.10845858874,0.20044620531,"ISL","HICs",6.29477218942386,6.37520957037351,-1.60720937092839
"4417","Iceland","Buildings","1986",585.62246172,634.67707999898,0.21780219848,"ISL","HICs",6.3726753186738,6.45311633411002,-1.524167974503
"4418","Iceland","Buildings","1987",629.98634297,686.12241477924,0.245651326675,"ISL","HICs",6.44569814132521,6.53105605900614,-1.40384211971038
"4419","Iceland","Buildings","1988",664.40590856,722.59667052472,0.2561421704,"ISL","HICs",6.49889327077606,6.58285121107038,-1.36202263552905
"4420","Iceland","Buildings","1989",679.764539,737.74279188036,0.257659623985,"ISL","HICs",6.52174647202971,6.60359524336578,-1.35611585196547
"4421","Iceland","Buildings","1990",714.1847699,719.06879906098,0.075477533375,"ISL","HICs",6.57114171023401,6.5779570402935,-2.5839202382023
"4422","Iceland","Buildings","1991",741.50297744,746.52152909706,0.078572450935,"ISL","HICs",6.60867917699811,6.61542445661302,-2.54373413799559
"4423","Iceland","Buildings","1992",791.88809705,797.14677017456,0.083713079535,"ISL","HICs",6.67442009022829,6.68103881512913,-2.48036004684922
"4424","Iceland","Buildings","1993",826.67228054,832.09823087156,0.087294225375,"ISL","HICs",6.71740834144367,6.72395049980337,-2.4384709652316
"4425","Iceland","Buildings","1994",832.62173654,838.07991009654,0.088091579665,"ISL","HICs",6.7245794412421,6.73111345404622,-2.42937832762253
"4426","Iceland","Buildings","1995",823.39423169,828.80321273756,0.086930939295,"ISL","HICs",6.71343510383398,6.71998274787024,-2.44264127676146
"4427","Iceland","Buildings","1996",903.09904328,909.1999206263,0.09596483949,"ISL","HICs",6.80583222988292,6.81256500467779,-2.34377340991466
"4428","Iceland","Buildings","1997",871.33911918,877.29389458753,0.09307458736,"ISL","HICs",6.77003124571589,6.77684204978894,-2.3743540926471
"4429","Iceland","Buildings","1998",834.12615801,839.89458017595,0.08887005384,"ISL","HICs",6.72638465951593,6.73327638417107,-2.4205800454032
"4430","Iceland","Buildings","1999",813.43612484,819.1203269327,0.08694833097,"ISL","HICs",6.70126740463348,6.70823099239323,-2.44244123365072
"4431","Iceland","Buildings","2000",762.68703104,768.14060245128,0.08222588473,"ISL","HICs",6.63684776501356,6.64397279249972,-2.49828512709868
"4432","Iceland","Buildings","2001",677.09311766,682.1478589416,0.07390255924,"ISL","HICs",6.51780880800337,6.52524643631247,-2.60500782050449
"4433","Iceland","Buildings","2002",737.67630707,742.71491790646,0.079180196195,"ISL","HICs",6.60350512007748,6.61031228051966,-2.53602905947191
"4434","Iceland","Buildings","2003",775.49587319,780.71503848196,0.083045587355,"ISL","HICs",6.65350266111952,6.66021021575865,-2.48836557672454
"4435","Iceland","Buildings","2004",744.59633576,749.68193785694,0.080293711245,"ISL","HICs",6.61284224034136,6.61964903372438,-2.52206397684968
"4436","Iceland","Buildings","2005",731.30253686,736.31749445394,0.078781321885,"ISL","HICs",6.59482724124395,6.60166140404615,-2.54107934213105
"4437","Iceland","Buildings","2006",590.83256279,595.1806549985,0.064827271455,"ISL","HICs",6.38153266557371,6.38886498130806,-2.73602890837183
"4438","Iceland","Buildings","2007",633.37631056,637.9074305216,0.068816245375,"ISL","HICs",6.45106473296307,6.45819317959142,-2.67631543727925
"4439","Iceland","Buildings","2008",583.46501222,587.75962255105,0.063823573745,"ISL","HICs",6.36898448800937,6.37631805912972,-2.75163266244191
"4440","Iceland","Buildings","2009",674.59490842,679.3253965946,0.073084409935,"ISL","HICs",6.51411237504496,6.52110024191766,-2.6161402053548
"4441","Iceland","Buildings","2010",605.45180929,609.8542070326,0.066060502095,"ISL","HICs",6.40597497153516,6.41321992373655,-2.71718425845801
"4442","Iceland","Buildings","2011",576.9810634,581.2464304326,0.063126886895,"ISL","HICs",6.35780944690542,6.36517481569148,-2.76260850042741
"4443","Iceland","Buildings","2012",561.25847296,565.46024146338,0.061924038725,"ISL","HICs",6.33018153553048,6.33763998621164,-2.78184682694077
"4444","Iceland","Buildings","2013",664.45783492,669.45301426172,0.07323557791,"ISL","HICs",6.49897142229502,6.5064609823275,-2.61407393907075
"4445","Iceland","Buildings","2014",627.07464005,631.89556330444,0.06937807964,"ISL","HICs",6.44106557668979,6.4487241325559,-2.66818431669359
"4446","Iceland","Buildings","2015",668.1601704,673.17877851807,0.07373715156,"ISL","HICs",6.50452792084287,6.51201093852517,-2.60724851507519
"4447","Iceland","Buildings","2016",561.32641677,565.85891278678,0.06331476556,"ISL","HICs",6.3303025843896,6.33834477643534,-2.75963671384248
"4448","Iceland","Buildings","2017",558.91748107,563.42476837515,0.06264395702,"ISL","HICs",6.32600184342116,6.33403381680317,-2.77028805847741
"4449","Iceland","Buildings","2018",576.27520249,580.87225512681,0.06471066248,"ISL","HICs",6.35658532869506,6.36453086198285,-2.73782929228958
"4450","Iceland","Buildings","2019",538.90616546,543.1509937512,0.060620517805,"ISL","HICs",6.28954146569791,6.29738735448538,-2.80312186557108
"4451","Iceland","Buildings","2020",536.721677,541.64854370228,0.06297350106,"ISL","HICs",6.28547966778396,6.2946173477556,-2.76504125917045
"4452","Iceland","Buildings","2021",599.67737262,604.55486326832,0.06818968535,"ISL","HICs",6.39639179829704,6.4044924240314,-2.68546196677317
"4453","Iceland","Buildings","2022",570.03686821,574.70973933354,0.06486958094,"ISL","HICs",6.34570103980704,6.35386511218329,-2.73537647177496
"4454","Iceland","Buildings","2023",541.40264465871,545.939160125634,0.0619753563124556,"ISL","HICs",6.29416326201997,6.30250754119498,-2.78101845178406
"4455","Iceland","Buildings","2024",561.4647731156,566.169291040389,0.064269444052904,"ISL","HICs",6.33054903510555,6.33889313425954,-2.74467096981678
"4456","Iceland","Electricity","1970",28.4100882,28.503254886,0.0013802472,"ISL","HICs",3.34674430040193,3.35001828727985,-6.58549266542018
"4457","Iceland","Electricity","1971",31.56648885,31.6700064855,0.0015335946,"ISL","HICs",3.45209607845631,3.45537006533423,-6.4801408873658
"4458","Iceland","Electricity","1972",34.72320072,34.8370703256,0.00168695712,"ISL","HICs",3.54740807217917,3.55068205905709,-6.38482889364295
"4459","Iceland","Electricity","1973",59.97657705,60.1732613715,0.0029138418,"ISL","HICs",4.09395410350302,4.09722809038094,-5.8382828623191
"4460","Iceland","Electricity","1974",56.81987259,57.0062049657,0.00276047964,"ISL","HICs",4.03988613407928,4.0431601209572,-5.89235083174283
"4461","Iceland","Electricity","1975",59.97657705,60.1732613715,0.0029138418,"ISL","HICs",4.09395410350302,4.09722809038094,-5.8382828623191
"4462","Iceland","Electricity","1976",44.19333633,44.3382618459,0.00214704468,"ISL","HICs",3.78857401595325,3.79184800283117,-6.14366294986886
"4463","Iceland","Electricity","1977",44.19333633,44.3382618459,0.00214704468,"ISL","HICs",3.78857401595325,3.79184800283117,-6.14366294986886
"4464","Iceland","Electricity","1978",37.87991259,38.0041341657,0.00184031964,"ISL","HICs",3.63442096076506,3.63769494764298,-6.29781600505706
"4465","Iceland","Electricity","1979",37.87991259,38.0041341657,0.00184031964,"ISL","HICs",3.63442096076506,3.63769494764298,-6.29781600505706
"4466","Iceland","Electricity","1980",31.56648885,31.6700064855,0.0015335946,"ISL","HICs",3.45209607845631,3.45537006533423,-6.4801408873658
"4467","Iceland","Electricity","1981",37.69825074,37.8205779363,0.00181225476,"ISL","HICs",3.62961369390798,3.63285334434835,-6.31318348521755
"4468","Iceland","Electricity","1982",15.60158628,15.6514507305,0.0007387326,"ISL","HICs",2.74737259370135,2.75056361112443,-7.21057454282084
"4469","Iceland","Electricity","1983",9.40947792,9.4399020303,0.00045072756,"ISL","HICs",2.24171747065538,2.24494560195737,-7.70464748081394
"4470","Iceland","Electricity","1984",6.25276605,6.2728381902,0.00029736504,"ISL","HICs",1.83302393384398,1.83622891413821,-8.12055008296637
"4471","Iceland","Electricity","1985",6.25276605,6.2728381902,0.00029736504,"ISL","HICs",1.83302393384398,1.83622891413821,-8.12055008296637
"4472","Iceland","Electricity","1986",6.25276605,6.2728381902,0.00029736504,"ISL","HICs",1.83302393384398,1.83622891413821,-8.12055008296637
"4473","Iceland","Electricity","1987",6.25276605,6.2728381902,0.00029736504,"ISL","HICs",1.83302393384398,1.83622891413821,-8.12055008296637
"4474","Iceland","Electricity","1988",3.15671187,3.1670638401,0.00015336252,"ISL","HICs",1.14953093838511,1.15280492526303,-8.782706027437
"4475","Iceland","Electricity","1989",3.15671187,3.1670638401,0.00015336252,"ISL","HICs",1.14953093838511,1.15280492526303,-8.782706027437
"4476","Iceland","Electricity","1990",3.15671187,3.1670638401,0.00015336252,"ISL","HICs",1.14953093838511,1.15280492526303,-8.782706027437
"4477","Iceland","Electricity","1991",3.15671187,3.1670638401,0.00015336252,"ISL","HICs",1.14953093838511,1.15280492526303,-8.782706027437
"4478","Iceland","Electricity","1992",3.15671187,3.1670638401,0.00015336252,"ISL","HICs",1.14953093838511,1.15280492526303,-8.782706027437
"4479","Iceland","Electricity","1993",3.67309291,3.7103960001,0.00063564572,"ISL","HICs",1.30103406191646,1.31113860949462,-7.36086919385597
"4480","Iceland","Electricity","1994",3.67309291,3.7103960001,0.00063564572,"ISL","HICs",1.30103406191646,1.31113860949462,-7.36086919385597
"4481","Iceland","Electricity","1995",10.05179057,10.1157445503,0.00105073576,"ISL","HICs",2.30775078480453,2.31409307644262,-6.85826463639548
"4482","Iceland","Electricity","1996",7.07130776,7.1341057702,0.00106193324,"ISL","HICs",1.95604543592895,1.9648869130393,-6.84766422066186
"4483","Iceland","Electricity","1997",7.07130776,7.1341057702,0.00106193324,"ISL","HICs",1.95604543592895,1.9648869130393,-6.84766422066186
"4484","Iceland","Electricity","1998",22.55124584,22.6626436558,0.00178193036,"ISL","HICs",3.11579031231615,3.120717914982,-6.3300580303829
"4485","Iceland","Electricity","1999",34.95125834,35.1023870156,0.00237315732,"ISL","HICs",3.55395447203741,3.55826913430196,-6.04353400789792
"4486","Iceland","Electricity","2000",3.99137444,4.0453034801,0.00093316272,"ISL","HICs",1.38413564276314,1.39755657367884,-6.97693096717904
"4487","Iceland","Electricity","2001",3.99137444,4.0453034801,0.00093316272,"ISL","HICs",1.38413564276314,1.39755657367884,-6.97693096717904
"4488","Iceland","Electricity","2002",3.99137444,4.0453034801,0.00093316272,"ISL","HICs",1.38413564276314,1.39755657367884,-6.97693096717904
"4489","Iceland","Electricity","2003",4.02554186,4.0812527201,0.00096504792,"ISL","HICs",1.39265952541207,1.40640398052937,-6.94333279982712
"4490","Iceland","Electricity","2004",4.03053951,4.08803123095,0.00100040875,"ISL","HICs",1.39390024044747,1.40806349253709,-6.90734661249766
"4491","Iceland","Electricity","2005",3.97908664,4.0346523291,0.00096768932,"ISL","HICs",1.38105230552289,1.39492013421778,-6.94059947261653
"4492","Iceland","Electricity","2006",4.53463275,4.6184421274,0.00146936026,"ISL","HICs",1.51174409903105,1.53005744636684,-6.52292817019622
"4493","Iceland","Electricity","2007",8.43309861,8.55091056105,0.00204664287,"ISL","HICs",2.1321642738717,2.14603777564654,-6.19155445259462
"4494","Iceland","Electricity","2008",4.78802736,4.87276339095,0.00148469535,"ISL","HICs",1.56611850196511,1.58366120757274,-6.51254567928908
"4495","Iceland","Electricity","2009",4.6897433,4.75980259095,0.00122205895,"ISL","HICs",1.54537784748478,1.56020619489383,-6.70721817880708
"4496","Iceland","Electricity","2010",4.71623543,4.7883096601,0.00125786612,"ISL","HICs",1.55101090297277,1.56617745981079,-6.67833854926069
"4497","Iceland","Electricity","2011",4.42751798,4.4901418001,0.00108875352,"ISL","HICs",1.4878391516491,1.50188428256951,-6.82272179673735
"4498","Iceland","Electricity","2012",4.4328916,4.4892547301,0.00097672012,"ISL","HICs",1.48905210249755,1.5016867035897,-6.9313104157435
"4499","Iceland","Electricity","2013",6.46699373,6.4936399202,0.00041306004,"ISL","HICs",1.86671135292633,1.87082322406821,-7.79191760026654
"4500","Iceland","Electricity","2014",6.31342374,6.3341276802,0.00030672504,"ISL","HICs",1.84267811894505,1.84595210582297,-8.08955884687706
"4501","Iceland","Electricity","2015",6.31342374,6.3341276802,0.00030672504,"ISL","HICs",1.84267811894505,1.84595210582297,-8.08955884687706
"4502","Iceland","Electricity","2016",6.31342374,6.3341276802,0.00030672504,"ISL","HICs",1.84267811894505,1.84595210582297,-8.08955884687706
"4503","Iceland","Electricity","2017",1.97934438,1.9861954977,0.00010149804,"ISL","HICs",0.68276566866159,0.686220998693695,-9.19547107001371
"4504","Iceland","Electricity","2018",1.7804748,1.7864835096,8.901792e-05,"ISL","HICs",0.576880070307819,0.580249167876173,-9.32667286018538
"4505","Iceland","Electricity","2019",4.93377807,4.9501489314,0.00024253128,"ISL","HICs",1.59610503736308,1.5994176632795,-8.32437986621447
"4506","Iceland","Electricity","2020",1.76775924,1.7735563452,8.588304e-05,"ISL","HICs",0.569712778472006,0.572986765349926,-9.36252418735011
"4507","Iceland","Electricity","2021",2.55360456,2.5619787288,0.00012406176,"ISL","HICs",0.937505913986044,0.940779900863964,-8.99473105183607
"4508","Iceland","Electricity","2022",12.15620874,12.1960732302,0.00059058504,"ISL","HICs",2.49784004667414,2.50111403355206,-7.43439691914797
"4509","Iceland","Electricity","2023",6.4677425716652,6.4889525776694,0.00031422231117402,"ISL","HICs",1.86682714062367,1.87010112750159,-8.06540982519843
"4510","Iceland","Electricity","2024",6.7074101898031,6.7294061503446,0.000325866082095696,"ISL","HICs",1.90321291370927,1.90648690058719,-8.02902405211285
"4511","Iceland","Industry","1970",810.63808604,1321.7443389746,0.25810968792,"ISL","HICs",6.69782169808921,7.18670761212897,-1.35437063743314
"4512","Iceland","Industry","1971",896.672710366899,1448.5966632529,0.2567806872,"ISL","HICs",6.79869092409119,7.27835054832968,-1.35953291560189
"4513","Iceland","Industry","1972",1047.01570895257,1657.23189147407,0.2916056818,"ISL","HICs",6.95369921453312,7.41290395420953,-1.23235279412663
"4514","Iceland","Industry","1973",1261.92372921673,2201.61669619993,0.33086868864,"ISL","HICs",7.14039260483798,7.69694723137666,-1.10603369337313
"4515","Iceland","Industry","1974",1251.17698857339,2153.61560445189,0.3153803982,"ISL","HICs",7.13183997813646,7.67490338517633,-1.15397575540165
"4516","Iceland","Industry","1975",1052.51524772568,1834.20476462288,0.28065296144,"ISL","HICs",6.95893805260189,7.51436629577869,-1.27063638557406
"4517","Iceland","Industry","1976",1144.52932690015,2004.75095685905,0.29442088828,"ISL","HICs",7.04274876326717,7.60327512098297,-1.22274494260635
"4518","Iceland","Industry","1977",1192.45168279352,2122.00624130192,0.29930495568,"ISL","HICs",7.08376670436807,7.66011726040519,-1.2062923066929
"4519","Iceland","Industry","1978",1221.32161513135,2185.36535773695,0.28315795712,"ISL","HICs",7.10768884248219,7.68953830533028,-1.2617503846805
"4520","Iceland","Industry","1979",1307.76200297485,2239.7144179475,0.29482987723,"ISL","HICs",7.17607256054915,7.71410364473357,-1.22135677634636
"4521","Iceland","Industry","1980",1196.92416747246,2152.42845189921,0.25556684685,"ISL","HICs",7.08751035139781,7.67435199621365,-1.36427127205108
"4522","Iceland","Industry","1981",1021.08353312264,1982.55926793249,0.22855839547,"ISL","HICs",6.92861962982548,7.59214384861447,-1.47596354125402
"4523","Iceland","Industry","1982",815.313757225761,1794.48829197561,0.164610033925,"ISL","HICs",6.70357301734689,7.49247518617274,-1.80417603314997
"4524","Iceland","Industry","1983",882.234684355362,1872.41016975792,0.170951303405,"ISL","HICs",6.7824581026488,7.5349817408136,-1.76637653844505
"4525","Iceland","Industry","1984",1125.325187832,2170.99432495141,0.216110857075,"ISL","HICs",7.02582732872059,7.68294055584973,-1.53196377575493
"4526","Iceland","Industry","1985",1077.75998351421,2033.19578656571,0.203153512655,"ISL","HICs",6.98264007687751,7.61736411325391,-1.59379336575523
"4527","Iceland","Industry","1986",1016.93660017847,2019.88921704944,0.179643587355,"ISL","HICs",6.9245500540645,7.61079794584648,-1.71678046127261
"4528","Iceland","Industry","1987",955.839656939844,2074.5369111366,0.16226724961,"ISL","HICs",6.86259017611808,7.63749323240162,-1.81851061404127
"4529","Iceland","Industry","1988",1024.81120779308,2141.7634863364,0.171670294325,"ISL","HICs",6.93226368708896,7.66938482770137,-1.7621795352195
"4530","Iceland","Industry","1989",1012.62658857127,2238.50224827452,0.170178783505,"ISL","HICs",6.92030281691503,7.71356228204706,-1.77090572687044
"4531","Iceland","Industry","1990",988.260526657868,2206.94856871949,1202.23254957908,"ISL","HICs",6.89594635393678,7.69936610227858,7.09193556525026
"4532","Iceland","Industry","1991",904.095649679821,2147.66878535575,1229.85432585415,"ISL","HICs",6.80693516196294,7.67213824697746,7.11465100708765
"4533","Iceland","Industry","1992",868.705126968475,1019.01333522458,134.704218486875,"ISL","HICs",6.76700374313458,6.92659011971666,4.90308140057163
"4534","Iceland","Industry","1993",936.881059625349,1095.21558673744,142.24436271177,"ISL","HICs",6.84255633674826,6.99870650573695,4.95754644277843
"4535","Iceland","Industry","1994",1013.38700647655,1179.49482698948,149.492832871335,"ISL","HICs",6.92105347124711,7.07284151307252,5.00724845102158
"4536","Iceland","Industry","1995",993.826957739128,1064.56055788182,56.613504974925,"ISL","HICs",6.90156310472015,6.97031737128455,4.03624756054504
"4537","Iceland","Industry","1996",1115.49339782346,1187.87282406639,57.74752698657,"ISL","HICs",7.01705209527458,7.07991944374311,4.05608052574161
"4538","Iceland","Industry","1997",1154.71135581303,1234.16585313798,69.716395575,"ISL","HICs",7.0516056833366,7.11815059830116,4.24443552073537
"4539","Iceland","Industry","1998",1237.20789691119,1362.38871310112,117.767412026405,"ISL","HICs",7.12061242368029,7.21699484474364,4.76871159480013
"4540","Iceland","Industry","1999",1264.2762074098,1394.12445681814,125.012881817655,"ISL","HICs",7.14225506935552,7.24002186769256,4.82841678653379
"4541","Iceland","Industry","2000",1457.21331901302,1590.65446735082,127.45038903515,"ISL","HICs",7.28428120523333,7.37190082521024,4.84772718327058
"4542","Iceland","Industry","2001",1638.7156822533,1774.61602589016,116.795782798665,"ISL","HICs",7.40166809344188,7.48133935506606,4.76042696356647
"4543","Iceland","Industry","2002",1749.42929597499,1905.14858147518,135.95185990924,"ISL","HICs",7.46704489714426,7.55231528004434,4.91230085181785
"4544","Iceland","Industry","2003",1679.64809912969,1835.9599422318,136.243123659715,"ISL","HICs",7.42633958565273,7.51532275298588,4.91444096371722
"4545","Iceland","Industry","2004",1754.57399004796,1911.0998985078,135.711812936225,"ISL","HICs",7.46998136572025,7.55543421838824,4.91053361490336
"4546","Iceland","Industry","2005",1719.79067949541,1834.55558430478,94.053764626905,"ISL","HICs",7.44995786443392,7.51455754276656,4.54386658287688
"4547","Iceland","Industry","2006",1719.91738870441,1865.29414562381,123.796655438605,"ISL","HICs",7.45003153883101,7.53117403847475,4.81864034404231
"4548","Iceland","Industry","2007",1865.97806770088,2125.7215278424,242.03525402612,"ISL","HICs",7.53154062769453,7.66186656624108,5.48908339334059
"4549","Iceland","Industry","2008",2276.90204595746,2533.64959689193,235.90006760699,"ISL","HICs",7.73057104623522,7.83741607069273,5.46340827300532
"4550","Iceland","Industry","2009",2258.75568182665,2474.32189886049,195.985684654535,"ISL","HICs",7.72256935737717,7.81372165720496,5.27804161908629
"4551","Iceland","Industry","2010",2280.35380408415,2501.35192885363,201.145136730725,"ISL","HICs",7.73208588713964,7.82458663623351,5.30402672077677
"4552","Iceland","Industry","2011",2204.40695899968,2419.75509568205,195.390818057915,"ISL","HICs",7.69821379887204,7.79142161389827,5.27500174801286
"4553","Iceland","Industry","2012",2279.47231271824,2461.99418473685,162.13129387156,"ISL","HICs",7.73169925337146,7.80872694473383,5.08840646298755
"4554","Iceland","Industry","2013",2223.90927065339,2391.04086460542,145.94113046485,"ISL","HICs",7.70702185896879,7.77948405832249,4.98320332440073
"4555","Iceland","Industry","2014",2011.57450491944,2145.10864029845,113.038364877375,"ISL","HICs",7.60667303018659,7.67094547823733,4.72772727328028
"4556","Iceland","Industry","2015",2090.99348928666,2256.46171104847,144.5038269574,"ISL","HICs",7.64539458573974,7.72155325083081,4.97330599133604
"4557","Iceland","Industry","2016",1683.29425917512,1814.05614469215,113.204617407475,"ISL","HICs",7.42850802096067,7.50332058096357,4.72919695475588
"4558","Iceland","Industry","2017",1787.6292253101,1928.69881494766,123.463740878845,"ISL","HICs",7.48864556583486,7.56460086538494,4.81594751683754
"4559","Iceland","Industry","2018",1695.87128487037,1831.83834154879,118.598724187545,"ISL","HICs",7.43595192011707,7.51307529982789,4.7757457292338
"4560","Iceland","Industry","2019",1617.39344827836,1753.38664599646,118.601113170445,"ISL","HICs",7.38857114987966,7.46930442306324,4.77576587244238
"4561","Iceland","Industry","2020",1684.1008005956,1816.83232569882,118.595469644315,"ISL","HICs",7.42898705084673,7.50484978328983,4.77571828721949
"4562","Iceland","Industry","2021",1683.4001483693,1817.83688469684,120.390836586185,"ISL","HICs",7.42857092491416,7.50540254832315,4.79074342189019
"4563","Iceland","Industry","2022",1705.09374685102,1844.63318997906,122.227406836616,"ISL","HICs",7.44137537169641,7.52003572368922,4.80588330012287
"4564","Iceland","Industry","2023",1734.12944118385,1874.90473968845,123.43677039527,"ISL","HICs",7.45826080344935,7.53631313161437,4.81572904435611
"4565","Iceland","Industry","2024",1752.52346629082,1894.82512791355,124.954792337162,"ISL","HICs",7.46881200899931,7.54688183247399,4.82795201058438
"4566","Iceland","Transport","1970",240.524241,245.51943281496,0.101388637324782,"ISL","HICs",5.48282087864522,5.50337610017098,-2.28879425204502
"4567","Iceland","Transport","1971",258.92692515,264.36119642637,0.110544034568622,"ISL","HICs",5.55654587961192,5.57731633633861,-2.20234133452206
"4568","Iceland","Transport","1972",277.22203506,283.15478779723,0.121168701940216,"ISL","HICs",5.6248187557149,5.64599370146588,-2.11057147351197
"4569","Iceland","Transport","1973",335.47920498,342.81228065079,0.150405783372868,"ISL","HICs",5.8155599723149,5.8371830106175,-1.89441841492866
"4570","Iceland","Transport","1974",304.77241623,311.39349302987,0.135636515372411,"ISL","HICs",5.71956532178424,5.74105736332374,-1.99777665232003
"4571","Iceland","Transport","1975",341.14777169999,348.88462316209,0.159824555376216,"ISL","HICs",5.83231573150916,5.85474127488586,-1.83367859427461
"4572","Iceland","Transport","1976",316.7541024,323.82630675322,0.145658222210683,"ISL","HICs",5.75812577065645,5.78020728177673,-1.92649234532876
"4573","Iceland","Transport","1977",319.91081427,327.00669557698,0.145959702477345,"ISL","HICs",5.76804225154195,5.78998064645821,-1.92442470580083
"4574","Iceland","Transport","1978",359.55045585,367.72638677351,0.168979952620058,"ISL","HICs",5.88485451738249,5.90733914742274,-1.77797519464535
"4575","Iceland","Transport","1979",350.40275883,358.32944515228,0.163667536431706,"ISL","HICs",5.85908323240453,5.88145280109696,-1.80991812562317
